customer_id,customer_name,email,age,gender,state,city,pincode,registration_date,income_bracket,customer_type,is_prime_member,preferred_category,acquisition_source
CUST00611,Arjun Sharma,user611@email.com,42,Male,Uttar Pradesh,Varanasi,897769,2021-12-22,>20L,Regular,0,Home & Kitchen,Paid Ads
CUST00612,Pooja Pandey,user612@email.com,55,Male,Karnataka,Bengaluru,107560,2023-12-13,3-6L,Premium,1,Office Supplies,Social Media
CUST00613,Karan Iyer,user613@email.com,38,Male,Andhra Pradesh,Vijayawada,417431,2020-09-06,3-6L,VIP,1,Grocery,Organic Search
CUST00614,Karan Agarwal,user614@email.com,39,Female,Madhya Pradesh,Gwalior,933472,2019-05-26,3-6L,Premium,0,Fashion,Social Media
CUST00615,Aarav Patel,user615@email.com,39,Female,Maharashtra,Pune,959368,2019-08-29,6-10L,New,1,Beauty & Health,Organic Search
CUST00616,Mihir Sharma,user616@email.com,40,Male,Tamil Nadu,Trichy,365550,2023-04-27,10-20L,New,1,Toys & Games,Email Campaign
CUST00617,Deepika Nair,user617@email.com,32,Male,Maharashtra,Pune,429693,2020-03-07,>20L,Premium,0,Toys & Games,Organic Search
CUST00618,Akash Pillai,user618@email.com,38,Female,Uttar Pradesh,Lucknow,299006,2020-05-15,<3L,New,0,Grocery,Paid Ads
CUST00619,Meera Joshi,user619@email.com,60,Female,Bihar,Darbhanga,273021,2023-06-27,6-10L,Regular,0,Books,Paid Ads
CUST00620,Vikram Kumar,user620@email.com,49,Male,Kerala,Kozhikode,901605,2021-07-03,6-10L,Regular,1,Toys & Games,Social Media
CUST00621,Sunita Iyer,user621@email.com,37,Female,Telangana,Khammam,573333,2023-05-18,3-6L,New,0,Office Supplies,App Store
CUST00622,Karan Pandey,user622@email.com,36,Female,Andhra Pradesh,Tirupati,133981,2022-02-22,<3L,Premium,0,Home & Kitchen,Paid Ads
CUST00623,Priya Trivedi,user623@email.com,18,Male,Uttar Pradesh,Agra,596927,2020-12-02,6-10L,Regular,0,Toys & Games,Organic Search
CUST00624,Riya Singh,user624@email.com,35,Male,Gujarat,Ahmedabad,875061,2021-12-21,<3L,Regular,0,Books,Social Media
CUST00625,Sneha Agarwal,user625@email.com,54,Female,Gujarat,Surat,700424,2022-06-24,3-6L,New,1,Toys & Games,Social Media
CUST00626,Siddharth Sharma,user626@email.com,32,Male,Madhya Pradesh,Jabalpur,534339,2023-02-07,3-6L,New,0,Electronics,Paid Ads
CUST00627,Manoj Pillai,user627@email.com,40,Male,Haryana,Hisar,465475,2023-02-26,10-20L,Premium,1,Home & Kitchen,Paid Ads
CUST00628,Karan Shah,user628@email.com,21,Male,Haryana,Rohtak,210386,2018-03-02,10-20L,Regular,0,Office Supplies,Organic Search
CUST00629,Akash Sharma,user629@email.com,49,Female,Delhi,Gurgaon,659130,2023-09-27,<3L,New,0,Electronics,Paid Ads
CUST00630,Ananya Pandey,user630@email.com,26,Male,Tamil Nadu,Salem,103441,2021-06-20,<3L,Regular,1,Grocery,Social Media
CUST00631,Yash Shah,user631@email.com,38,Male,Bihar,Bhagalpur,866532,2021-04-15,3-6L,VIP,0,Grocery,Email Campaign
CUST00632,Rajesh Mehta,user632@email.com,48,Male,Madhya Pradesh,Bhopal,683897,2021-07-23,3-6L,Premium,0,Books,Social Media
CUST00633,Isha Patel,user633@email.com,34,Male,Andhra Pradesh,Visakhapatnam,668228,2021-09-03,<3L,New,0,Automotive,Referral
CUST00634,Sunita Reddy,user634@email.com,40,Male,Madhya Pradesh,Gwalior,460157,2021-01-16,3-6L,Regular,1,Home & Kitchen,Email Campaign
CUST00635,Nisha Rao,user635@email.com,31,Female,Andhra Pradesh,Vijayawada,291105,2020-06-02,3-6L,Premium,0,Books,Referral
CUST00636,Riya Gupta,user636@email.com,43,Male,Punjab,Ludhiana,766794,2021-06-19,>20L,New,0,Books,Social Media
CUST00637,Nisha Pillai,user637@email.com,52,Female,Punjab,Patiala,340361,2021-10-26,3-6L,Premium,0,Books,Email Campaign
CUST00638,Anjali Singh,user638@email.com,41,Female,Delhi,Faridabad,506251,2023-05-07,6-10L,New,0,Home & Kitchen,Referral
CUST00639,Riya Joshi,user639@email.com,57,Male,Delhi,Ghaziabad,690679,2018-05-28,10-20L,VIP,0,Electronics,App Store
CUST00640,Meera Reddy,user640@email.com,40,Female,Punjab,Jalandhar,169841,2019-12-21,6-10L,Regular,0,Office Supplies,Email Campaign
CUST00641,Anjali Nair,user641@email.com,51,Male,Gujarat,Surat,889945,2022-09-30,<3L,Regular,1,Books,Social Media
CUST00642,Rahul Malhotra,user642@email.com,53,Male,Tamil Nadu,Chennai,288035,2021-08-20,3-6L,New,1,Beauty & Health,Social Media
CUST00643,Aditi Singh,user643@email.com,52,Female,Madhya Pradesh,Indore,809974,2021-01-02,<3L,New,1,Automotive,Social Media
CUST00644,Ishaan Singh,user644@email.com,20,Male,Karnataka,Belgaum,458628,2019-01-01,10-20L,Regular,1,Toys & Games,Referral
CUST00645,Aditya Verma,user645@email.com,45,Male,Uttar Pradesh,Allahabad,159278,2022-08-12,6-10L,VIP,0,Beauty & Health,Email Campaign
CUST00646,Aarav Sharma,user646@email.com,41,Female,Andhra Pradesh,Nellore,120900,2023-03-27,3-6L,VIP,1,Office Supplies,Organic Search
CUST00647,Ishaan Sharma,user647@email.com,18,Male,Haryana,Faridabad,600042,2023-10-17,<3L,Premium,1,Sports & Fitness,Email Campaign
CUST00648,Riya Malhotra,user648@email.com,36,Female,Kerala,Kochi,538211,2019-11-17,6-10L,VIP,0,Automotive,Organic Search
CUST00649,Anjali Mishra,user649@email.com,59,Male,Uttar Pradesh,Varanasi,545995,2018-05-08,10-20L,VIP,0,Beauty & Health,Email Campaign
CUST00650,Vikram Singh,user650@email.com,54,Male,Bihar,Darbhanga,773360,2022-11-07,<3L,Regular,0,Beauty & Health,Referral
CUST00651,Aarav Reddy,user651@email.com,44,Male,Punjab,Patiala,848252,2018-03-19,>20L,Regular,0,Grocery,Paid Ads
CUST00652,Arjun Gupta,user652@email.com,54,Male,Telangana,Khammam,929621,2020-07-09,3-6L,Premium,0,Electronics,Social Media
CUST00653,Mihir Pandey,user653@email.com,34,Male,Delhi,Gurgaon,676082,2022-04-07,<3L,Regular,0,Toys & Games,Social Media
CUST00654,Ishaan Mishra,user654@email.com,26,Male,Madhya Pradesh,Indore,596642,2019-09-22,6-10L,New,1,Sports & Fitness,Social Media
CUST00655,Siddharth Mishra,user655@email.com,31,Female,Bihar,Darbhanga,541611,2018-09-12,<3L,Premium,0,Office Supplies,Organic Search
CUST00656,Yash Pandey,user656@email.com,37,Female,Gujarat,Ahmedabad,928617,2023-03-16,>20L,New,1,Fashion,Social Media
CUST00657,Aditya Reddy,user657@email.com,42,Male,Karnataka,Belgaum,185044,2020-03-31,<3L,New,1,Sports & Fitness,App Store
CUST00658,Sunita Gupta,user658@email.com,47,Female,Uttar Pradesh,Lucknow,884332,2018-09-15,<3L,Premium,0,Electronics,Organic Search
CUST00659,Tanvi Pillai,user659@email.com,44,Male,Punjab,Ludhiana,640984,2021-11-22,3-6L,Premium,0,Fashion,Email Campaign
CUST00660,Tanvi Sharma,user660@email.com,18,Male,Karnataka,Bengaluru,161098,2019-11-04,<3L,Regular,1,Toys & Games,Email Campaign
CUST00661,Shreya Mishra,user661@email.com,20,Female,Punjab,Ludhiana,275970,2020-11-06,3-6L,New,0,Automotive,Email Campaign
CUST00662,Aditi Verma,user662@email.com,43,Female,Karnataka,Belgaum,392602,2018-11-20,6-10L,New,1,Beauty & Health,Paid Ads
CUST00663,Isha Banerjee,user663@email.com,60,Male,Karnataka,Mysuru,832659,2019-07-18,6-10L,VIP,1,Sports & Fitness,Social Media
CUST00664,Kavya Reddy,user664@email.com,37,Male,Maharashtra,Nagpur,969569,2023-11-12,<3L,Regular,0,Grocery,Paid Ads
CUST00665,Ishaan Nair,user665@email.com,57,Male,West Bengal,Siliguri,380305,2019-08-07,<3L,VIP,0,Automotive,Referral
CUST00666,Ishaan Banerjee,user666@email.com,47,Female,Delhi,New Delhi,723740,2018-12-28,3-6L,VIP,0,Sports & Fitness,Referral
CUST00667,Siddharth Verma,user667@email.com,60,Female,Karnataka,Mysuru,673897,2020-09-06,<3L,Regular,0,Grocery,Organic Search
CUST00668,Karan Kumar,user668@email.com,21,Male,Bihar,Darbhanga,200916,2020-01-09,6-10L,Regular,0,Automotive,Social Media
CUST00669,Ananya Verma,user669@email.com,23,Male,Andhra Pradesh,Vijayawada,815991,2018-02-06,6-10L,Regular,0,Home & Kitchen,Social Media
CUST00670,Priya Rao,user670@email.com,25,Male,Telangana,Khammam,275879,2021-05-08,6-10L,Premium,0,Electronics,Organic Search
CUST00671,Kavya Reddy,user671@email.com,47,Male,Andhra Pradesh,Guntur,373583,2019-12-13,<3L,Regular,0,Home & Kitchen,Organic Search
CUST00672,Nisha Reddy,user672@email.com,29,Male,Maharashtra,Nagpur,634489,2023-09-13,3-6L,Premium,0,Fashion,Organic Search
CUST00673,Shreya Joshi,user673@email.com,31,Male,Punjab,Jalandhar,115573,2020-02-15,3-6L,Regular,1,Beauty & Health,Referral
CUST00674,Aditi Patel,user674@email.com,36,Female,Uttar Pradesh,Allahabad,874783,2019-10-01,6-10L,Regular,0,Fashion,Email Campaign
CUST00675,Aditi Joshi,user675@email.com,56,Female,Karnataka,Bengaluru,473402,2020-03-01,3-6L,New,1,Automotive,Paid Ads
CUST00676,Varun Sharma,user676@email.com,60,Female,Haryana,Gurugram,745478,2018-03-04,3-6L,Regular,1,Sports & Fitness,Social Media
CUST00677,Tanvi Singh,user677@email.com,42,Male,Bihar,Darbhanga,435333,2023-08-22,3-6L,Regular,1,Electronics,Social Media
CUST00678,Pooja Shah,user678@email.com,44,Female,Kerala,Kozhikode,522783,2021-09-05,<3L,New,1,Home & Kitchen,Organic Search
CUST00679,Vikram Sharma,user679@email.com,59,Male,Bihar,Darbhanga,376692,2020-03-26,3-6L,VIP,0,Beauty & Health,Referral
CUST00680,Rahul Banerjee,user680@email.com,56,Female,Gujarat,Ahmedabad,798986,2020-11-07,6-10L,Regular,0,Home & Kitchen,Referral
CUST00681,Amit Shah,user681@email.com,58,Female,Andhra Pradesh,Tirupati,746107,2020-02-23,10-20L,Regular,1,Toys & Games,Social Media
CUST00682,Amit Patel,user682@email.com,57,Female,Uttar Pradesh,Lucknow,528670,2022-11-22,10-20L,Regular,0,Automotive,Organic Search
CUST00683,Shreya Sharma,user683@email.com,21,Female,West Bengal,Durgapur,749491,2021-04-26,3-6L,Regular,1,Fashion,Referral
CUST00684,Akash Mehta,user684@email.com,52,Other,Kerala,Kozhikode,411807,2022-10-15,>20L,Regular,1,Beauty & Health,Organic Search
CUST00685,Rajesh Joshi,user685@email.com,52,Male,Tamil Nadu,Coimbatore,865909,2018-12-11,<3L,Premium,1,Fashion,Paid Ads
CUST00686,Pooja Mehta,user686@email.com,21,Male,Uttar Pradesh,Lucknow,566456,2020-01-24,6-10L,Regular,0,Electronics,Email Campaign
CUST00687,Deepika Pandey,user687@email.com,32,Female,Rajasthan,Udaipur,751044,2020-12-23,3-6L,Regular,0,Electronics,Organic Search
CUST00688,Mihir Shah,user688@email.com,40,Female,Andhra Pradesh,Guntur,708748,2019-11-11,<3L,Regular,0,Beauty & Health,App Store
CUST00689,Karan Trivedi,user689@email.com,38,Female,Madhya Pradesh,Gwalior,601326,2018-02-16,6-10L,VIP,0,Fashion,Paid Ads
CUST00690,Yash Singh,user690@email.com,57,Male,Madhya Pradesh,Indore,696555,2019-05-08,<3L,Regular,0,Grocery,Social Media
CUST00691,Nisha Sharma,user691@email.com,41,Male,Telangana,Hyderabad,795782,2021-06-05,6-10L,Regular,1,Books,Social Media
CUST00692,Aditya Joshi,user692@email.com,53,Female,Andhra Pradesh,Nellore,727297,2023-11-30,3-6L,Premium,1,Electronics,Paid Ads
CUST00693,Akash Singh,user693@email.com,32,Male,Uttar Pradesh,Lucknow,513431,2018-03-11,3-6L,New,0,Beauty & Health,Social Media
CUST00694,Riya Pandey,user694@email.com,18,Female,Karnataka,Belgaum,965887,2019-09-06,6-10L,New,1,Fashion,Social Media
CUST00695,Yash Iyer,user695@email.com,45,Female,Uttar Pradesh,Lucknow,449037,2022-03-26,<3L,Premium,0,Sports & Fitness,Referral
CUST00696,Vikram Pandey,user696@email.com,38,Male,Gujarat,Surat,642176,2023-01-04,3-6L,Regular,1,Books,Paid Ads
CUST00697,Amit Mishra,user697@email.com,54,Male,Delhi,Gurgaon,614810,2023-07-12,3-6L,New,1,Sports & Fitness,Email Campaign
CUST00698,Meera Pandey,user698@email.com,44,Male,Maharashtra,Nashik,343855,2022-11-28,10-20L,Premium,1,Home & Kitchen,Email Campaign
CUST00699,Mihir Gupta,user699@email.com,42,Female,Tamil Nadu,Salem,751010,2023-03-11,6-10L,VIP,0,Beauty & Health,Organic Search
CUST00700,Aditi Agarwal,user700@email.com,55,Female,West Bengal,Siliguri,266862,2018-10-26,3-6L,New,0,Books,Organic Search
CUST00701,Amit Banerjee,user701@email.com,21,Female,Gujarat,Surat,147968,2018-08-21,>20L,Regular,0,Toys & Games,App Store
CUST00702,Kavya Singh,user702@email.com,33,Female,Uttar Pradesh,Agra,657501,2018-06-20,<3L,Premium,0,Electronics,Social Media
CUST00703,Nisha Patel,user703@email.com,40,Male,Tamil Nadu,Trichy,381824,2019-06-11,3-6L,New,0,Grocery,Paid Ads
CUST00704,Ananya Singh,user704@email.com,51,Female,Andhra Pradesh,Vijayawada,459495,2023-10-06,3-6L,Premium,0,Automotive,App Store
CUST00705,Sunita Agarwal,user705@email.com,35,Female,Madhya Pradesh,Jabalpur,140058,2021-11-12,10-20L,Regular,1,Automotive,Referral
CUST00706,Sneha Malhotra,user706@email.com,18,Female,West Bengal,Asansol,498686,2023-05-02,6-10L,Regular,0,Fashion,Organic Search
CUST00707,Shreya Shah,user707@email.com,34,Male,Tamil Nadu,Salem,616555,2023-05-04,3-6L,Premium,1,Toys & Games,Paid Ads
CUST00708,Divya Mishra,user708@email.com,49,Female,Haryana,Faridabad,923105,2018-08-20,3-6L,Regular,0,Sports & Fitness,Organic Search
CUST00709,Siddharth Verma,user709@email.com,30,Male,Haryana,Hisar,182235,2021-01-31,>20L,Regular,1,Office Supplies,Social Media
CUST00710,Sneha Mehta,user710@email.com,56,Male,Karnataka,Mysuru,183634,2018-02-10,<3L,Premium,0,Office Supplies,Paid Ads
CUST00711,Aditya Mehta,user711@email.com,48,Male,Bihar,Patna,523988,2020-04-07,10-20L,Regular,0,Sports & Fitness,Organic Search
CUST00712,Ananya Mehta,user712@email.com,27,Male,Uttar Pradesh,Agra,827888,2023-07-30,10-20L,Regular,0,Beauty & Health,Email Campaign
CUST00713,Tanvi Pandey,user713@email.com,42,Female,Karnataka,Belgaum,472384,2023-04-30,>20L,Regular,0,Office Supplies,Email Campaign
CUST00714,Aditya Pillai,user714@email.com,32,Female,Kerala,Thrissur,700228,2022-10-13,10-20L,New,0,Grocery,Organic Search
CUST00715,Yash Malhotra,user715@email.com,34,Female,Madhya Pradesh,Jabalpur,849374,2020-11-30,10-20L,Regular,1,Electronics,Organic Search
CUST00716,Vikram Mehta,user716@email.com,46,Female,Delhi,New Delhi,824799,2023-05-18,6-10L,New,1,Beauty & Health,Organic Search
CUST00717,Mihir Rao,user717@email.com,23,Male,Rajasthan,Ajmer,787816,2018-07-12,<3L,Premium,0,Toys & Games,App Store
CUST00718,Deepika Joshi,user718@email.com,42,Female,Madhya Pradesh,Ujjain,698659,2018-04-07,6-10L,Premium,0,Books,Referral
CUST00719,Sneha Patel,user719@email.com,18,Male,Telangana,Nizamabad,958648,2021-03-16,6-10L,Regular,0,Office Supplies,Email Campaign
CUST00720,Aditya Shah,user720@email.com,22,Male,Maharashtra,Thane,418740,2020-07-10,>20L,Premium,0,Books,Paid Ads
CUST00721,Tanvi Verma,user721@email.com,38,Male,Tamil Nadu,Chennai,718866,2018-02-20,3-6L,New,1,Fashion,Organic Search
CUST00722,Manoj Mishra,user722@email.com,54,Male,Uttar Pradesh,Varanasi,363653,2023-05-05,<3L,Premium,1,Beauty & Health,Paid Ads
CUST00723,Sanjay Sharma,user723@email.com,44,Female,Delhi,New Delhi,501120,2018-12-16,>20L,VIP,0,Electronics,Social Media
CUST00724,Deepika Patel,user724@email.com,45,Female,Delhi,Gurgaon,643518,2022-04-19,3-6L,Regular,0,Office Supplies,Organic Search
CUST00725,Riya Shah,user725@email.com,52,Male,Uttar Pradesh,Allahabad,300618,2022-04-15,<3L,Premium,0,Beauty & Health,Referral
CUST00726,Tanvi Iyer,user726@email.com,58,Female,Delhi,Ghaziabad,281645,2019-02-09,3-6L,Regular,0,Beauty & Health,Referral
CUST00727,Arjun Singh,user727@email.com,55,Female,Tamil Nadu,Coimbatore,160782,2023-02-04,<3L,Premium,0,Electronics,Referral
CUST00728,Rajesh Mishra,user728@email.com,36,Male,West Bengal,Asansol,609439,2018-05-21,6-10L,Premium,0,Fashion,Email Campaign
CUST00729,Manoj Verma,user729@email.com,35,Female,Punjab,Jalandhar,111348,2023-06-23,3-6L,Premium,0,Beauty & Health,Paid Ads
CUST00730,Kavya Trivedi,user730@email.com,46,Female,Andhra Pradesh,Guntur,186062,2018-01-16,10-20L,VIP,1,Automotive,Social Media
CUST00731,Kavya Verma,user731@email.com,33,Male,Karnataka,Mangaluru,807733,2021-10-26,3-6L,Regular,0,Home & Kitchen,Paid Ads
CUST00732,Rohit Shah,user732@email.com,46,Female,Madhya Pradesh,Indore,636500,2018-12-22,<3L,Premium,0,Home & Kitchen,App Store
CUST00733,Siddharth Patel,user733@email.com,42,Female,West Bengal,Kolkata,148931,2023-03-12,6-10L,Premium,0,Grocery,Organic Search
CUST00734,Mihir Verma,user734@email.com,56,Female,Karnataka,Mangaluru,360257,2023-11-11,>20L,New,0,Toys & Games,Organic Search
CUST00735,Rahul Shah,user735@email.com,40,Male,Haryana,Faridabad,780612,2018-04-16,3-6L,Regular,1,Grocery,App Store
CUST00736,Rahul Mishra,user736@email.com,18,Male,Karnataka,Bengaluru,722330,2019-01-13,<3L,Premium,0,Office Supplies,App Store
CUST00737,Varun Mehta,user737@email.com,47,Male,Karnataka,Hubli,417062,2022-07-16,10-20L,New,0,Grocery,Email Campaign
CUST00738,Isha Rao,user738@email.com,40,Male,Bihar,Muzaffarpur,387995,2023-05-04,10-20L,Premium,0,Toys & Games,Organic Search
CUST00739,Deepika Rao,user739@email.com,53,Male,Telangana,Khammam,204795,2023-11-05,10-20L,Premium,1,Automotive,Social Media
CUST00740,Siddharth Joshi,user740@email.com,21,Female,Karnataka,Mangaluru,923389,2020-05-05,10-20L,Regular,0,Electronics,Social Media
CUST00741,Yash Trivedi,user741@email.com,38,Male,Andhra Pradesh,Tirupati,624108,2019-12-30,3-6L,New,0,Beauty & Health,Email Campaign
CUST00742,Priya Malhotra,user742@email.com,58,Male,Rajasthan,Udaipur,712295,2021-03-31,3-6L,Regular,1,Sports & Fitness,Referral
CUST00743,Nisha Nair,user743@email.com,27,Female,Maharashtra,Mumbai,438231,2020-12-13,3-6L,Premium,0,Electronics,Referral
CUST00744,Aarav Pillai,user744@email.com,35,Female,Maharashtra,Thane,115094,2019-07-06,6-10L,New,0,Grocery,Paid Ads
CUST00745,Divya Patel,user745@email.com,25,Female,Telangana,Karimnagar,389300,2023-05-25,3-6L,New,1,Beauty & Health,Organic Search
CUST00746,Priya Banerjee,user746@email.com,31,Male,Uttar Pradesh,Lucknow,461201,2022-10-29,6-10L,Regular,0,Books,Email Campaign
CUST00747,Rajesh Nair,user747@email.com,21,Female,Punjab,Amritsar,829264,2023-03-14,3-6L,Regular,0,Beauty & Health,Organic Search
CUST00748,Sneha Nair,user748@email.com,29,Female,Karnataka,Belgaum,185425,2020-06-20,>20L,Regular,0,Beauty & Health,Social Media
CUST00749,Meera Sharma,user749@email.com,36,Female,Uttar Pradesh,Agra,626693,2021-01-31,10-20L,Regular,1,Grocery,Organic Search
CUST00750,Utkarsh Nair,user750@email.com,48,Female,Rajasthan,Jodhpur,569309,2020-04-11,6-10L,New,1,Beauty & Health,Email Campaign
CUST00751,Nisha Mishra,user751@email.com,24,Male,Kerala,Kollam,899380,2023-07-28,3-6L,Regular,1,Home & Kitchen,Organic Search
CUST00752,Ananya Malhotra,user752@email.com,19,Female,Andhra Pradesh,Vijayawada,176522,2020-03-20,3-6L,Regular,1,Books,Email Campaign
CUST00753,Rohit Shah,user753@email.com,45,Male,Maharashtra,Mumbai,946569,2019-01-13,3-6L,Premium,0,Grocery,Paid Ads
CUST00754,Mihir Singh,user754@email.com,25,Male,Madhya Pradesh,Jabalpur,342467,2020-06-01,6-10L,Regular,0,Fashion,Social Media
CUST00755,Akash Agarwal,user755@email.com,48,Female,Telangana,Hyderabad,273365,2018-08-25,3-6L,VIP,1,Sports & Fitness,Organic Search
CUST00756,Arjun Mishra,user756@email.com,26,Other,Rajasthan,Jaipur,267968,2018-05-31,6-10L,Regular,1,Sports & Fitness,Email Campaign
CUST00757,Sanjay Joshi,user757@email.com,59,Male,Bihar,Bhagalpur,400405,2018-01-02,10-20L,New,0,Beauty & Health,Organic Search
CUST00758,Akash Trivedi,user758@email.com,18,Male,Uttar Pradesh,Agra,782015,2022-02-20,6-10L,Premium,0,Toys & Games,Email Campaign
CUST00759,Anjali Reddy,user759@email.com,29,Female,West Bengal,Durgapur,965472,2019-05-07,>20L,Regular,0,Grocery,Social Media
CUST00760,Mihir Mehta,user760@email.com,33,Female,Rajasthan,Ajmer,265288,2021-07-26,<3L,Regular,0,Books,Referral
CUST00761,Arjun Reddy,user761@email.com,44,Female,Kerala,Thrissur,534535,2020-02-04,3-6L,Regular,0,Home & Kitchen,Referral
CUST00762,Arjun Pillai,user762@email.com,39,Male,Uttar Pradesh,Kanpur,482992,2021-05-30,6-10L,New,1,Sports & Fitness,Referral
CUST00763,Priya Pandey,user763@email.com,50,Female,Tamil Nadu,Trichy,983187,2021-04-02,3-6L,VIP,0,Books,Organic Search
CUST00764,Aditya Kumar,user764@email.com,40,Female,Maharashtra,Mumbai,751873,2021-05-17,<3L,VIP,1,Toys & Games,Referral
CUST00765,Aarav Mishra,user765@email.com,58,Male,Tamil Nadu,Trichy,717975,2021-04-24,6-10L,New,1,Automotive,Organic Search
CUST00766,Rohit Mishra,user766@email.com,30,Male,Rajasthan,Udaipur,918001,2018-02-04,6-10L,Premium,1,Office Supplies,Email Campaign
CUST00767,Akash Banerjee,user767@email.com,34,Male,Punjab,Amritsar,384791,2020-02-24,6-10L,VIP,0,Grocery,Email Campaign
CUST00768,Riya Sharma,user768@email.com,28,Male,Uttar Pradesh,Lucknow,427476,2019-07-03,10-20L,Regular,0,Electronics,Paid Ads
CUST00769,Anjali Mehta,user769@email.com,33,Male,Telangana,Nizamabad,749473,2019-12-05,>20L,New,1,Fashion,Paid Ads
CUST00770,Aditya Mehta,user770@email.com,48,Female,Haryana,Rohtak,803259,2023-11-07,>20L,Premium,0,Fashion,Referral
CUST00771,Rohit Sharma,user771@email.com,55,Male,Madhya Pradesh,Ujjain,407047,2023-05-13,>20L,VIP,1,Automotive,App Store
CUST00772,Varun Banerjee,user772@email.com,18,Male,Haryana,Gurugram,554891,2021-11-16,<3L,Regular,1,Home & Kitchen,Email Campaign
CUST00773,Deepika Mehta,user773@email.com,39,Male,West Bengal,Siliguri,526368,2020-09-17,6-10L,VIP,0,Fashion,Email Campaign
CUST00774,Rajesh Rao,user774@email.com,53,Female,Maharashtra,Nashik,539697,2021-03-03,3-6L,Regular,0,Automotive,Referral
CUST00775,Akash Verma,user775@email.com,29,Female,Andhra Pradesh,Guntur,935073,2023-02-22,6-10L,New,0,Home & Kitchen,Referral
CUST00776,Mihir Malhotra,user776@email.com,23,Female,Andhra Pradesh,Visakhapatnam,963048,2022-05-20,6-10L,New,0,Automotive,Email Campaign
